commentaire,label_raw,score,label_bin
@FarukAhmed-s3p 5 time leo messi name @ osman dembele,neutral,0.6642012000083923,0
@kabadabe C'est beau vraiment,positive,0.9053030014038086,1
@patrickR-gc4oh Félicitations à ce grand joueur du PSG il le mérite avec la saison effectuée avec toutes l’équipe de Paris ❤,positive,0.9392521977424622,1
@cedricktolonganiwa5766 Bravo champion !💪🏽,positive,0.8169979453086853,1
@SALAHDK1 et ousmane ballon d'or et ousmane ballon d'or !,positive,0.5410528182983398,1
@ابوقلقولالحبشيابوقلقولالحبشي hakimi  c'est le meilleure  mais c'est  un arab 🙄,negative,0.41550883650779724,0
@Cryptic212-80 Parce que dembele il est américain peut-être,neutral,0.7290330529212952,0
@KomiBIYE ❤🎉,positive,0.8167721629142761,1
@AminataSesay-g8c African for life,neutral,0.4999491572380066,0
"@ekssandouno1240 Ballon d'or devant mbappe, pogba, vinicius, iniesta,Xavi,kroos",positive,0.4418565630912781,1
"@ekssandouno1240 Comme cest un français, on ne vole pas",neutral,0.42383548617362976,0
@ekssandouno1240 Ils ont volé pour  vinicius,negative,0.8100618124008179,0
@UseniDonbenit est ce que tu es vivant,neutral,0.6232565641403198,0
"@jamilaa.107 Il a dit combien de fois "" exceptionnel"" 🤣 sinon bien joué a lui il méritait",positive,0.8574865460395813,1
@djonabi1085 Un artiste africain qui célèbre la victoire de Dembelé https://youtu.be/_KtN53bxn-8?si=HVszXsmbVsiCDF8Y 🥳🥳🥳,positive,0.4476586878299713,1
"@bacchus5881 Un gars en or, il mérite rien que pour ça.",positive,0.921302318572998,1
@sandrasds8810 Très beau discours et naturel. Il m’a fait pleurer. Encore bravo 👏👏👏,positive,0.9354788064956665,1
@KhadėmLo-u4c Ousmane seul❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,positive,0.6988233327865601,1
@Moulham-zfr 🎉🎉🎉🎉,positive,0.6888049840927124,1
@juliebindeletv2483 Félicitations Ousmane Dembélé Tu mérite Ce ballon d’or t’es un grand joueur Simple et humble l’humilité précède la gloire ❤❤,positive,0.9448148012161255,1
@RebeccaMafuta-s2n Où est les Barcelonais ?,neutral,0.8227415084838867,0
@arsenelupin2864 Une mascarade !!! YAMAL est 10000 fois plus étincelant !! Je comprends pas pourquoi il triche tout le temps,negative,0.9177249670028687,0
@DavidDavid0007-m7u Très digne bravo . Bravo pour tous ceux qui t’ont moqué belle revanche,positive,0.8541417121887207,1
@stanislas-LG Je suis très très fière de toi et que le Seigneur te bénisse plus plus. ❤❤❤❤❤❤,positive,0.924286425113678,1
@SCIENTIFIC_100 RAPHINHA ON 5TH POSITION IS NOT FAIR AT ALL,negative,0.9205286502838135,0
@niyocaz Sincérité !,positive,0.5462393760681152,1
@niyocaz Sincère !,positive,0.42411962151527405,1
@niyocaz Les Émotions !,neutral,0.38136374950408936,0
"@EndhlMelo DEMBÉLÉ, ganhou e tudo bem. Mas isso só deixa claro, que uma geração que ainda acha que Messi foi melhor que Maradona, não tem condições de discutir futebol. FiM!!!",negative,0.7497398853302002,0
@Kakarotlevrai GG OUSEMAN,positive,0.4296365976333618,1
@FranciscoOliveira-j3w Bravo petit ! Ne change pas,positive,0.8638085126876831,1
"@fatihabaiker1428 Ousmane, il faut citer tous les noms, c'est important et bravo, c'est la récompense du travail.",positive,0.9317560195922852,1
"@statimed3808 il ne le mérite pas on sait que se les bailleurs de fond et les investisseurs qui décident et nacer lakhlifi l'apporteur de la caisse a déjà décidé , il faut changer le nom le ballon d'or des bailleurs de fonds sera juste et équitable 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",negative,0.4628942310810089,0
@Ronaldo66-h3c Dembele ballon d'or avant mbappe 😂😂,neutral,0.4857628643512726,0
@bloodandhonorr Go acheter le maillot de dembouz il le mérite maintenant le prochain pour Mbappé j'espère,positive,0.8534250259399414,1
@AblamAgbana-s1k La vie simple telle que Dieu a voulu qu'elle soit,positive,0.5197162628173828,1
@SylvainHk-g6d Vraiment tu la mérité,positive,0.8562871217727661,1
@augustinfrenchgame2355 😢😢😢 il m'a fait chialé 😢😢😢 . Il est fou,negative,0.9108489155769348,0
@guymathieunamo7030 'est tout mérité,positive,0.6859935522079468,1
@Palukumakasanizawadi Vive Afrique,neutral,0.44241464138031006,0
@MamadouDiallo-e8c Súper Mon Frere,positive,0.8299527764320374,1
@IsaacMaloso-i9r1m 🎉🎉🎉🎉,positive,0.5024320483207703,1
"@courtemanchhe Merci Ousmane Dembelé, mes félicitations à toi, tes proches peuvent être très fier.
C est mérite et le meilleur est à venir.
L ambidextre 😊",positive,0.954646110534668,1
"@maktoub2 Bravo à la femme marocaine:
Démbélé est marié à une marocaine et Yamal sa grand-mère est marocaine 😊",positive,0.8754690885543823,1
@sebalino Tellement émouvant,positive,0.8352914452552795,1
"@sabriazeddine698 Avec ses chiffres, il ne mérite même pas un ballon en plastique",negative,0.8380338549613953,0
@ElhoussineChaih Le ballon d or doit etre gagne seulement par une legende de foot comme La perle noire Larbi Ben Barek ou le Roi Pele ou Maradona ou Ronaldo le Bresilien ou Ronaldo le portigais ou Messi  ou Ronaldigno juste a titre d exrmple si no ce grand ballon dore perdra sa valeur doree.,positive,0.3774290680885315,1
@Lionelbanzeofficiel Félicitations deuxième l'homme de l'histoire tubas bien sorti tu as bien parlé avec fidèle,positive,0.9340821504592896,1
"@igoregbedji K. MBAPPE prochain ballon d'or, c'est une prophétie",positive,0.9094646573066711,1
@PostMatchMoments Yamal should have won it. Spain had a better Year than France.,positive,0.37436380982398987,1
"@jean-pierrestraub7530 A part ""voilà "" et ""exceptionnel"", il connaît d'autres mots ? Je ne vois pas où il y a lieu de pleurer ici, sauf pour la langue de Molière",negative,0.8201667666435242,0
@Léo-y3q6b Bravo champion ❤,positive,0.8809624314308167,1
"@Anti-Kraghla1962 En seulement 3 mois, il est passé du plus grand flop de l'histoire du PSG au ballon d'or, bravo, on attend maintenant que Netanyahou reçoie son prix Nobel de  la paix 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",positive,0.4634738564491272,1
@jean-pierrestraub7530 C'est quoi la chose en robe argentée?,neutral,0.6916025876998901,0
@dauryankarter1480 Premier noir à avoir le ballon d’or,positive,0.7862584590911865,1
"@gr8teone888 Le comportement de Ousmane et de SA MÈRE***..
EXCEPTIONNEL..SEREIN,LUCIDE, ÉMOUVANT.SA DARONNE EST RESTÉE STOÏQUE MÊME SI ÉMUE ❤❤❤",positive,0.9085701107978821,1
@gatienyounsi9143 Le Ballon d'or du peuple,positive,0.6356473565101624,1
"@PothinMONNOUDE C'est exceptionnel à chaque fois, c'est un tic à corriger",positive,0.9134983420372009,1
"@josuemvambanukapita2144 Courage à lamil yamal,  tu les aura un jour",positive,0.6692405939102173,1
@YanisM-vi2xw Oui oui dans 10 ans le gamin,neutral,0.7484892010688782,0
@FJO98 Il n'y a plus d'or dans ce ballon c'est un cadeau d'un journal français à un joueur français,positive,0.4100402295589447,1
"@jean-pierrestraub7530 Il y a quand même un problème dans la formule du Ballon d'or, mélange de performances individuelles et de palmarès d'équipe. Quand je vois Dembélé 1er et M'Bappé 7e, je ne sais pas s'il faut rire ou pleurer",negative,0.906967043876648,0
@JulesKendewa Tu as mérité ce ballon d'or ❤,positive,0.9266678690910339,1
"@samdorsalis878 Bravo Ousmane!!! Lamal aurait merité mais bon priorité aux ""'anciens"". Grosse charge émotionnelle: plusieurs couches: le parcours, les doutes, les blessures, mais aussi les blessures liées à la COULEUR de peau: tout ça transparaît a travers les larmes Puissant!!!🤔",positive,0.5924468636512756,1
"@montagneneige1009 J'adore Dembélé et je suis très heureux qu'il ait gagné le ballon d'or, il le mérite. Je veux juste qu'on prenne plus au sérieux les défenseurs, Hakimi pour moi doit être beaucoup mieux classé. ça se voit clairement qu'on préfère beaucoup trop les attaquants dans tout ce classement. En tout cas je serais toujours pour qu'une âme comme celle de Dembélé, Ronaldinho, Neymar, Kanté, Hazard, et tant d'autres soit comprise. Bravo Dembélé  👍",positive,0.9178158044815063,1
@sissi-g1x7g Avec Benzema encore des anciens lensois qui gagnent le ballon d'or bravo vivement votre retour au RC Lens en plus Varane sera votre entraîneur,positive,0.9188928008079529,1
"@inessankiambi8891 Frère tu l'a pas mérite,
Ça devrait être plutôt LAMINE YAMAL",negative,0.7173863053321838,0
@Mangekyou_sharingan_ohirume Le psg a acheté la ldc maintenant le ballon d'or 😂😂😂,neutral,0.4304201006889343,0
@AllôJésus-p9y L'or de l'Afrique ... Chez lui ❤,positive,0.9084975719451904,1
@MichaelMLE Exceptionnel !,positive,0.7712459564208984,1
@Boucadarydiallo Bravo ❤❤❤❤ c'est magnifique ❤❤❤,positive,0.9292148947715759,1
"@E2356-e7q Bravooo ousmane ,tu le merites",positive,0.9266350269317627,1
@xdrzzsq568 Il n’a joué  que  la moitié  de la saison... ji Gombron ba!😂,neutral,0.4318169951438904,0
@BrecheSenzoua-u6z3h Courage pour la suite 🎉🎉🎉😊😊❤,positive,0.8831844925880432,1
@dazzlenetwork3507 Ousmane! Ousmane!! Ousmane!!! 🎉🎉🎉🎉,positive,0.8148853182792664,1
"@Mehdi-os6ud Mérité a mort félicitation à lui vraiment, le seul bémol pour moi vraiment c'est le classement de pedri ..",positive,0.7062287926673889,1
@yaofred894 c'est vilain ça essuyez un peu vos larmes merde,negative,0.8907740712165833,0
@anaconda350 un discours exceptionnel,positive,0.8665621280670166,1
@axelsonclementepicareta940 Merece,positive,0.43711212277412415,1
@fillalifillali C'est la cérémonie des hipocrites et menteurs etc,negative,0.833524763584137,0
@abdelalielakkali6348 Hakimi ballon ďor,neutral,0.4185650646686554,0
@abdelalielakkali6348 عتمان لايستحق الكرة الدهبية  يشكر ناصر والي نعمته,negative,0.4646216928958893,0
@lo5925 Il est cool ce Ousmane,positive,0.9274792075157166,1
@abdelalielakkali6348 يجب على حكيمي مغادرة باريس لم ياخد حقه كالعب موتر وسنرى ديمبيلي مادا سيفعل,negative,0.8147101998329163,0
@Jacksonlouimalive-i8b Bravo Ousmane entant qu' haïtien tu fais l honneur de la race noire,positive,0.8912592530250549,1
@abdelalielakkali6348 Hakimi ballon ďor,neutral,0.4185650646686554,0
"@boyodeemmapide2353 Courage Dembele, voila le fruit au bout de l’effort. Chapeau champion.",positive,0.9209098219871521,1
"@elvevo9692 Al fin se iso justicia, bamon de oro 2023 haaland, 2024 vini jr 🤬😔🙏🙏🙏",positive,0.6060214638710022,1
@2000M-ur4xj Humainement c est le meilleur bravo a toi et allez l om,positive,0.9263139963150024,1
@mustaphafliou8991 Hakimi,neutral,0.5703698992729187,0
@ncha3570 On t’aime oussmane #supporter de l’OM,positive,0.8830328583717346,1
"@losmarcon Not even a small smile from his mom, WTF !!!",negative,0.805446207523346,0
@BatantaDjaa Tu mérites,positive,0.8253169655799866,1
@farid95000 elle est chelou sa mere! elle a fait la gueule pendant tout l'evenement!,negative,0.9578875303268433,0
@PaulMallet-s2s Ousmane Dembélé est définitivement dans l'histoire du foot français,positive,0.5172023177146912,1
@MaZIgh006 Il mérite 🤍,positive,0.8069697022438049,1
@bensbourgeoi2593 AVOIR UN BALLON D'OR A PARIS SAINT-GERMAIN. C'EST EXCEPTIONNEL,positive,0.9207035899162292,1
"@aboubacarsidikitraore1770 J'ai rarement vu l'unanimité autour d'un ballon d'or et d'un discours tel celui-ci. Mes respects Dembouz. J'adore cette partie où tu parles de ta maman, elles sont vraiment nos heroines. Elles sont justes exceptionnelles. Je t'aime maman de tout mon coeur.",positive,0.9191087484359741,1
@TheTeixeira26 Un encien barcelonaze qui remporte son premier ballon d'or 3a après avoir quitté son encien club le fc barcelonulle qui lui ce présente avec son prétendant aux titres de BO lamine amale est qui ce le fait raflé le titre par ce même joueur qu'ils on vendus 😂 bien joué ousmane tu la bien mérité,positive,0.6076489090919495,1
@carosoa6828 Eh Ousmane ballon d'or,positive,0.45366358757019043,1
@stevengoy515 Félicitations Ousmane Dembélé pour avoir remporté le Ballon d'or,positive,0.9400746822357178,1
@TheTeixeira26 Je trouve que cette année le BALOND OR 2025 est vraiment juste dans les votes ci hakimi ou même mendes l'aurait gagnais ça n'aurait pas était du vole non plus je pense,negative,0.5922525525093079,0
@EddyCampos-h1s Désolé mais footballistiquement parlant c'est MO Salah qui mérite cette année il a fait gagner le titre de champion a Liverpool et la cup en championnat 28 but 24 passe décisive dans le championnat le plus difficile du monde avc l'intensité et les grosses équipe et il et toujours décisif contre le Big 5 depuis des années jamais votre dembele pourrait faire sa en PL dans sa vie  il a fallu kil vienne en France pour avoir des stats a 30 ans et encore il fait que 6 mois de bon dans l'année la ligue des champions et pas un argument désolé.....🥴,negative,0.47193363308906555,0
@mika1826 Quelle surprise si on nous avait dit ça ya quelques année mais tellement content pour lui! Et le discours.. Chapeau mec!,positive,0.9427381157875061,1
"@s.l.villegasaugier7531 Ousmane à tout gagné, tous les trophées 🏆 qu'un footballeur peut prétendre",positive,0.7920076251029968,1
@rick7179 très émouvant et très mériter ce ballon d or bravo,positive,0.9487955570220947,1
"@lorenasegato5371 ❤❤❤❤❤❤❤❤❤❤❤
Dommage que tu sois au PSG!",negative,0.7784056663513184,0
@JulenskyJean 🎉❤❤❤,positive,0.8015397191047668,1
@EddyCampos-h1s Nasser a bien du payer les journalistes surtout et dj snake pour qu'il pousse a lui faire une chanson et faire le buzz un produit préfabriqués façon pop Star de toute pièce comme son club sans âme du QSG 😏,negative,0.3951992094516754,0
"@Charlesedouarddesaintriec C’est bien, mais dommage qu’il ne soit pas français !!!",negative,0.9090971946716309,0
"@mediacreatif L'humilité ça joue beaucoup, n'est-ce pas Kylian ?",neutral,0.4114959239959717,0
"@delzongle-villemotgeoffrey870 Bravo champion
T'as fermé des clapets au passage 😇",positive,0.8825937509536743,1
"@badbout6139 Une HONTE ce ballon d'or!!!
LE FOOTBALL A VRAIMENT CHANGER!!!",negative,0.9680143594741821,0
@camicami1 Ce mec là il a un coeur en or et il mérite plus qu'un ballon d'or,positive,0.8560912609100342,1
@knx1413 c'est ............exceptionnel,positive,0.549220860004425,1
@assanefall1922 Et Ousmane Ballon d’or,positive,0.479322612285614,1
@Nessluxury49 Il a jouer la moitié de la saison le vrai ballon d’or pour toutes les personnes juste c’est Achraf HAKIMI qui vont placer à la 6 eme place faut m’expliquer ce classement car sur tout les critères HAKIMI est nettement supérieur en termes de statistiques et de matchs joué Hakimi sera notre ballon d’or 2025 que sa vous plaise ou pas,positive,0.6201686859130859,1
@EdgarCortez-l6y Está bien denbele   x el Bolon de oro. Pero lamina no tenía nada q pelear en ese puesto,negative,0.5256038904190063,0
@antoinebadouraly2054 🥹🥹🥹🥹🥲😭😭😭😭,negative,0.7495372891426086,0
@aslanOFatlas2876 Hakimi le vrai ballon d'or,positive,0.7039193511009216,1
"@mohammedganna1909 Everyone knows that France bans the hijab, so they are angry when they see Hakimi's mother or Yamin Lamal's mother wearing it. French arrogance did this to all players like Eto'o.",negative,0.9336338043212891,0
@lorenzogirard7406 Ptn les gars c’est le plus beau moment de ma vie il as fait fermé tellement de bouche ! Il est trop classe il as oublié personne merci ousmane ! Merci le psg pour ça 🥲❤️💙,positive,0.9368024468421936,1
"@Hihi-ry1tg Cette année on va bien rire avec votre dembele,  😂😂😂😂😂celui qui aurait du la gagner sans que je le nomme  va vous dévoiler le vrai niveau   du psg et de  dembele",positive,0.6876517534255981,1
@e-sport3898 https://www.youtube.com/@e-sport3898?sub_confirmation=1👈,neutral,0.8254445791244507,0
@benhadj Félicitations pour lui même si j'aurais aimé que ce soit Hakimi qui a fait une performance bien meilleure que lui....😢,positive,0.7926411628723145,1
@fabricejoly2589 Bj et magnifique joueur totalement merite,positive,0.9184311032295227,1
@helgen1111 Le décolleté dé-geu-lasse!!!! 😂,positive,0.44152259826660156,1
@vegeta1253 Le glow down du football mondial depuis le BO de KB9 😅,neutral,0.5179688930511475,0
@CharlsHichcock i am from Afghanestan❤ dembele❤❤❤❤❤,positive,0.5152454376220703,1
"@eloise9479 C'est mérité, Dembélé n'en aura qu'un alors que Yamal a encore toute sa carrière devant lui",positive,0.8158658742904663,1
@Smax.31 Cette blague 🤣,neutral,0.3869361877441406,0
@duncanperoumal-candama3263 J'ai chialer mais pour de vrai tout ce qu'il a traverser mérite Mon grand ❤🙏🏽🤝,positive,0.597266435623169,1
@jmm772 Super c'est mérité comme si Yanal l'avait eu ce sont les 2 révélations de 2024,positive,0.9103623032569885,1
@M06-PN 🥲,neutral,0.8080628514289856,0
@Akkouwa Il est juste .. esseptionnel 😊,positive,0.695671796798706,1
@senadresic7855 C’est exceptionnel tout ca 😂,positive,0.8989511728286743,1
@zoheir-n5u la tete a hansi flick 😂🤣,neutral,0.3588770031929016,0
"@fabdoscorais9307 Ashraf 6eme une LDC et une super coupe d'Europe,yamal 2 ème alors qu'il n'a rien gagné c'est n'importe quoi le ballon d'or",positive,0.44314044713974,1
@ikss2-b8q DEMMMMMBOUZZZZZZZZ,negative,0.37776216864585876,0
@Donny0678 Dembelé ❤,neutral,0.6060450077056885,0
@ikss2-b8q bh alor yamal on pleur 😢😂😂😂😂😂,negative,0.631915807723999,0
@stevenziane8031 Magnifique bravo,positive,0.895980715751648,1
@raypic5372 La plus grosse arnaque du siècles,negative,0.9584596157073975,0
"@BlackStarOrion Au Stade Rennais, il a fait ses débuts dans le monde professionnel, le commencement d’un rêve.

À Dortmund, il a explosé, confirmant tous les espoirs placés en lui.

Au Barça, dans son club de cœur, cela semblait être l’accomplissement ultime de sa carrière. Mais rien ne s’est passé comme prévu : la chute, les blessures, l’hygiène de vie…

Quand il arrive au PSG, beaucoup de supporters pensent que c'est un mauvais choix et il en a bavé au début. Pourtant, petit à petit, il a appris à travailler, à tout donner pour un collectif. Aujourd’hui, il a tout gagné et s’est vu décerner le Ballon d’Or, une légende du football parmi tant d’autres.

Même un réalisateur de films n’aurait pas pu écrire une meilleure histoire. Quelle storyline d'un gars simple qui est aujourd'hui au sommet, bravo Ousmane !",positive,0.5208739042282104,1
"@rm9365yz Ce Rilès est devenu insupportable à écouter, entre être un footix, non objectif qui passe son temps à taper sur le Real ( son équipe sois disant ) dans les mauvais moment pour leur faire d'la lèche pendant les bon moments, c'est trop, t'as une analyse foot complément éclater, je t'aimais bien avant je te suivais mais la c'est plus possible, fermez le youtube de ce mec qui sait pas de quoi il parle quand il parle de foot.",negative,0.7506718635559082,0
@mahedyhaasan7407 ডেম্বেলের কপাল ভালো যে মেসি ইউরোপে খেলে নাই,neutral,0.37301161885261536,0
@fassamom7467 Exceptionnel son mots favoris 😅,positive,0.8806883692741394,1
"@badraalouberthe Thank you ousmane
Dembele",positive,0.6312252879142761,1
"@cyrilleger6372 Un Ballon d'OR pourun joueur Français, qui joue dans le Championnat Français, rien à dire,  ça fais chaud au coeur!
Félicitations!!

Un (vieux) supporter de l'Olympique de Marseille.",positive,0.9490164518356323,1
"@Lalla.Z_Al-idrissi5640 😂😂😂😂 là vous ne le traitez pas d'africain, hypocrite les français 😂😂😂",negative,0.8511300683021545,0
@cyrilleger6372 @Lalla.Z_Al-idrissi5640 abruti...,negative,0.6857504844665527,0
"@mariebaralle8305 Je vous avez dit que c'est  le meilleur BRAVO, BRAVO BRAVO Monsieur DEMBELE.",positive,0.9130949378013611,1
"@TurkosM57 Bien joué Dembélé magnifique saison en plus a côté de notre légende préférée, le fameux Ronaldinho 🤙🥳",positive,0.9454436898231506,1
"@ericgbamele6219 Je regarde la vidéo et jai envoyé chialer aussi 😂😂😂❤
Autant passionné qu'ousmane",positive,0.5469800233840942,1
@melkamuat6590 Congratulations for Dembele.He is a model of hard work and dedication.,positive,0.9306680560112,1
"@marc_hm_ Bravo Ousmane pour cette distinction, pleurer d'émotion n'est pas une faiblesse, celà montre juste l'humanité qui est en toi.",positive,0.8827386498451233,1
@gilleskairys9462 Purée la mère… aucune émotion,negative,0.9112127423286438,0
"@kneg3441 La darone c’est Karaba , elle est dur comme de la roche",negative,0.7329656481742859,0
@ronaldinho_le_gaucho Kyky 😭😭😭🤣,neutral,0.38315850496292114,0
"@cyborg3576 Un ballon d’Or pour le Sénégal, le Mali et la Mauritanie. Une victoire pour l’Afrique et une chance pour la Suède. 🇸🇳🇲🇱🇲🇷🇸🇪.

Bravo esclave, tes ancêtres de La Amistad sont fiers de toi.",positive,0.9412267208099365,1
@DiegoTomene ❤❤❤ et Ousmane ballon d'or ❤❤❤❤❤❤❤,positive,0.8615652918815613,1
"@idson5409 Les quartiers dénigrés matin, midi et soir font les champions et la fierté de la France 🇫🇷🇫🇷🇫🇷👏👏👏👌👌👌💪💪👍👍👍.",positive,0.7209578156471252,1
@petrishkaba7420 Lamine yamal le mérite,positive,0.6990180611610413,1
@INL_isny Il le mérite vraiment,positive,0.8938766717910767,1
@jimslimann746 Exceptionnel,positive,0.5878050327301025,1
@darylngouajio félicitations  a toi DEMBELE,positive,0.8526087999343872,1
@darylngouajio c'est le ballon d'or du collectif 😍😍😍😍,positive,0.903159499168396,1
@ZidnyChampion J’ai toujours cru en lui🥹. Il était le meilleur joueur pour moi et pour toujours il le sera. Je suis fière de toi Dembouz si et seulement tu pouvais voir mon cœur et savoir combien de fois je t’aime pour ta performance sur le terrain. Je te remercie de ne pas pouvoir me faire regretter d’avoir croire en toi. L’année prochaine tu vas encore remporter inshaAllah 😭🫂,positive,0.9385846853256226,1
@ericbertomeu8280 Mh je retiens quand même que c’est exceptionnel,positive,0.8566294312477112,1
@XumoyunmirzoQobilov Meni fikirim yamal olish kerak edi,neutral,0.4382687211036682,0
@Bigmio22 Félicitations d’emblée mais c hakimi qui mérite plus le BO…. C injuste…,negative,0.8892783522605896,0
@coumbasy3748 ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,positive,0.7559148669242859,1
@djefardeur7958 Top,positive,0.5531141757965088,1
@wahabkiller236 Il la mérite wlh,positive,0.709545910358429,1
"@marcellinklaro4785 Dembelé Merci pour tout...
Le meilleur reste à venir 🇨🇮♥️🫡",positive,0.9208986163139343,1
@DannyMayengele Très magnifique 💓,positive,0.9149075746536255,1
@mariamfaye3012 Je suis fier de toi mon grand ❤❤❤❤❤,positive,0.928588330745697,1
@PatriceBonnet-x7l Reconnaissant le dembouz surtout ac la maman,positive,0.6398354172706604,1
@Rauler12 Ronnie l’ancien même pas un peu de suspens 😂,negative,0.49120843410491943,0
@julesbellenous8982 exepctionnel,positive,0.39745381474494934,1
@RahimHamada-i5h Ousman bollon d'or et ousman ballon d'or ousman ballon d'or et ousman ballon d'or répéter 20 fois,positive,0.422303169965744,1
@mchakir79 Il merite pas...cest Hakimi,negative,0.7239661812782288,0
@ssff5180 Hakimi en 6.n importe quoi,neutral,0.6200233697891235,0
"@SundaeKongoKingdom Il y a une campagne anti-Brésil depuis que Kaka l'a gagné. Au cours des 15 dernières années, 5 Brésiliens auraient du le gagner ou devaient etre au moins dans le top 5. Neymar devrait l'avoir 2 fois, puis Dani Alves et Marcelo, sûrement les 2 arrières avec le plus de titres de l'histoire du football, Rodri l'a volé a Vini Jr l'année dernière, tout comme Messi alors que le vrai BO est Haaland l'année précédente et Lewandwoski pendant la covid. Cette année, le vrai Ballon d'Or était Raphinha, l'impact sur le terrain, les dribbles, les situations compliquées ou il a sauvé le Barça, les statistiques, il a été sévèrement boycotté. Ils n'aiment pas les Brésiliens. Les 3 joueurs qui se sont fait volé un Ballon d'Or incontestable sont Eto'o, Ribéry et Sneijder.",negative,0.4538640081882477,0
@Alixo91 Une petite pépite de renne,positive,0.8358235955238342,1
@Mr-Feria Champion mon frère !!!,positive,0.8877557516098022,1
"@samirbenabdallah9462 Que la paix soit sur vous.
Croyez en ALLAH (DIEU) et au jour du jugement et œuvrez dans le bien.
Évitez de montrer des femmes dont les corps ne sont pas correctement couverts cela sera meilleur pour vous dans ce bas monde et dans l'au delà.
Mesdames couvrez vos corps cela sera meilleur pour vous dans ce bas monde et dans l'au delà.",positive,0.7322913408279419,1
@moonnine7786 เค้าพูดอะไรถึงเมสซี่ ดีใจด้วย🤙,positive,0.8013785481452942,1
"@oguz74000 Et franchement cette année en verité il y a pas de joueur magique au dessus , comme des ronaldhinos ronaldo mazeria cr7 messi  Maradonna chevchneko figo roberto carlos rivaldo Zidane Henry gerard ortega batistuta  van basten cruyf  pele et plein dautre cette annee cest la merde serieux un gamin de 18 ans et dembele le niveau est bas,meme mbappe est meilleur",negative,0.8469498753547668,0
"@mohamedbenhamou8966 Dembelé est un bon joueur, avec les mêmes critères et s'il n'était pas français.
Même pas en rêve le ballon d'or !!",positive,0.9039838910102844,1
@kuda_7300 Retenons que ce fut exceptionnel,positive,0.9150198101997375,1
@DarkTSF223 lol yavait aucune chance que yamal gagne il a rien gagné,negative,0.8232520818710327,0
@hayateelf7383 Lamine méritait plus doumage😢,negative,0.7867406010627747,0
@avenirbonheur8127 Dembele😂❤❤❤❤,positive,0.7015393972396851,1
@ratisradjabu2443 Félicitations a Ousmane Dembelé,positive,0.7966185212135315,1
"@alexandemartin2849 Respect, votre discours contribue à faire de vous un grand champion",positive,0.9431746006011963,1
@lty2602 Aaahh le regard de la daronne❤️‍🔥👑,positive,0.8800273537635803,1
"@Hypramide Il mérite, 0 ego , que du remerciement et boom ça il va être plus fort cette année",positive,0.9117264151573181,1
@latyrndiaye8629 ❤❤,positive,0.5710113048553467,1
@sivitesatar4645 Merecido...🎉🎉🎉🎉,positive,0.8594168424606323,1
@foued68 Exceptionnellement exptionnel♥️,positive,0.8988532423973083,1
@opheliemariedominiquedjoke5860 Force a nos mamans et longue vie à elles,positive,0.846214234828949,1
@sorellita0 Une personne reconnaissante🎉🎉🎉🎉🎉,positive,0.9296398758888245,1
@madjester33 Mérité bg,positive,0.687473714351654,1
@MoussaKouyaté-m4o Oui respect 🎉,positive,0.8031191229820251,1
@opheliemariedominiquedjoke5860 Mbappe aurais dû l'avoir mais Dembele mais aussi félicitation 🎉🎉 prochainement mbappe force a toi felicitation a toi Ousmane Dembele🎉🎉🎉❤❤😂,positive,0.8758390545845032,1
"@M.R-b5r Très beau discours.
Bravo Dembélé !",positive,0.926834762096405,1
"@AmirTemir-od2nu Juda koʻp jarohatlardan keyin, yana oyoqqa turib katta natijaga erishish qiyin! Alloh seni mukofotlasin!🤲",positive,0.5281581878662109,1
@vadormirpointcom4044 La femme ces un transs ont est d’accord?,neutral,0.5907403230667114,0
"@LluviaSerenata-i7d Si on m’avait dit que Dembélé gagnerait le Ballon d’Or avant Mbappé, je ne l’aurais jamais cru. Quelle belle surprise ! Bravo à lui pour ce parcours incroyable et félicitations pour ce sacre mérité. 🙌🔥 Félicitations Dembélé, profite bien de ce moment historique ! 🏆⚽💙",positive,0.9408292770385742,1
@raypic5372 Mbappe ne l'aura jamais il est sur côté ses heures de gloire son loin derrière lui😂😂😂,negative,0.8373832106590271,0
"@fury_Drift Aucune personnalité, tu sais que le msg que tu as copier fait 2k de likes 🤦🤦",negative,0.8508715033531189,0
"@bateauivre9391  @raypic5372  Ton assertion ne repose sur rien. Ton post est nul et gratuit, à l'image de son auteur sans doute.",negative,0.9442802667617798,0
@samiraBenz1 Tous les joueurs techniques méritent d'avoir le BO avant M'bappé le sprinter,positive,0.685177743434906,1
"@bateauivre9391  @samiraBenz1  Sprinter et meilleur buteur européen la saison dernière, hein ? malgré un transfert et un début de championnat compliqué... Heureusement pour toi que le ridicule ne tue pas !",negative,0.4884311556816101,0
